Date,total_quantity_sold,total_discount_amount,promo_line_count,stacked_promo_count,total_orders,cancelled_orders,delivered_orders,returned_orders,orders_device_desktop,orders_device_mobile,orders_device_tablet,orders_source_direct,orders_source_email_campaign,orders_source_organic_search,orders_source_paid_search,orders_source_referral,orders_source_social_media,total_payment_value,avg_payment_value,avg_installments,active_promo_count,avg_discount_value,has_any_promo,return_count,total_refund_amount,review_count,avg_rating,revenue,cogs,shipment_count,avg_delivery_days,avg_shipping_fee,sessions,unique_visitors,page_views,bounce_rate,avg_session_duration_sec
2016-08-06,500,0.0,0,0,101,9,84,5,32,51,18,8,8,29,23,10,23,3417126.9,33832.939603960396,3.227722772277228,,,,9.0,134636.6,38.0,3.973684210526316,3417126.9,2778007.61,214.0,4.602803738317757,3.826495327102804,28180.0,22272.0,133138.0,0.00536,178.5
2016-08-07,677,0.0,0,0,140,12,111,9,51,68,21,8,23,30,39,13,27,4427581.45,31625.581785714287,3.7285714285714286,,,,18.0,257406.03,30.0,3.933333333333333,4427581.45,3417549.23,156.0,4.5256410256410255,3.8162820512820517,29434.0,22994.0,147103.0,0.00411,280.1
2016-08-08,716,0.0,0,0,157,18,117,12,65,76,16,14,21,43,30,21,28,4350104.4,27707.67133757962,3.3694267515923566,,,,14.0,162982.31,31.0,4.193548387096774,4350104.4,3457274.61,126.0,4.571428571428571,3.1014285714285714,34462.0,25228.0,175155.0,0.00438,188.3
2016-08-09,897,0.0,0,0,178,15,140,12,70,75,33,9,15,56,42,14,42,5367433.58,30154.121235955055,3.4269662921348316,,,,24.0,216913.44,43.0,3.5348837209302326,5367433.58,4307308.14,139.0,4.589928057553957,3.9378417266187054,26386.0,19781.0,111721.0,0.00335,132.6
2016-08-10,1068,0.0,0,0,216,18,174,9,83,98,35,18,24,62,47,26,39,6219835.93,28795.536712962963,3.4814814814814814,,,,16.0,282452.27,58.0,4.0344827586206895,6219835.93,4989664.4,149.0,4.442953020134228,4.651140939597315,33121.0,27111.0,133606.0,0.00492,132.5
2016-08-11,1191,0.0,0,0,238,25,189,13,93,118,27,12,30,61,53,31,51,6515630.05,27376.596848739497,3.2815126050420167,,,,23.0,354928.67,43.0,3.86046511627907,6515630.05,5260377.53,182.0,4.434065934065934,3.5943956043956042,31742.0,24365.0,161020.0,0.00378,245.3
2016-08-12,1038,0.0,0,0,214,25,160,12,78,98,38,18,30,50,51,22,43,6119372.31,28595.197710280372,3.602803738317757,,,,14.0,231563.29,44.0,3.840909090909091,6119372.31,4890673.79,182.0,4.554945054945055,4.318351648351649,27987.0,19679.0,94711.0,0.00363,316.6
2016-08-13,805,0.0,0,0,161,14,132,8,70,66,25,14,13,46,32,14,42,4911652.24,30507.156770186335,3.8944099378881987,,,,18.0,230048.24,38.0,4.052631578947368,4911652.24,4032826.41,177.0,4.203389830508475,4.045536723163842,25016.0,17540.0,123852.0,0.00553,196.7
2016-08-14,712,0.0,0,0,138,6,121,10,40,71,27,9,19,47,27,11,25,4133214.7399999998,29950.83144927536,3.3768115942028984,,,,22.0,258228.13,36.0,3.8055555555555554,4133214.74,3276890.85,151.0,4.483443708609271,3.919337748344371,27633.0,20341.0,90982.0,0.00509,156.4
2016-08-15,956,0.0,0,0,201,18,166,12,87,88,26,11,19,67,45,15,44,5605211.59,27886.624825870647,3.681592039800995,,,,15.0,294030.02,40.0,3.975,5605211.59,4497185.08,147.0,4.428571428571429,4.057687074829932,31092.0,23420.0,110105.0,0.00515,121.7
2016-08-16,1016,0.0,0,0,209,20,172,11,85,93,31,10,27,53,41,34,44,5622571.31,26902.255071770334,2.9665071770334928,,,,8.0,148886.06,47.0,3.6595744680851063,5622571.31,4439845.57,181.0,4.475138121546961,4.419005524861879,29690.0,23156.0,154339.0,0.0046,247.4
2016-08-17,1161,0.0,0,0,236,16,197,16,113,99,24,26,28,66,51,26,39,5481191.4799999995,23225.387627118642,3.152542372881356,,,,17.0,273429.76,37.0,3.72972972972973,5481191.48,4224740.02,165.0,4.551515151515152,4.833575757575757,31419.0,22260.0,132681.0,0.00347,314.6
2016-08-18,1613,0.0,0,0,323,35,257,13,128,148,47,27,43,99,74,27,53,9528740.46,29500.744458204335,3.6625386996904026,,,,22.0,320004.54,42.0,3.9285714285714284,9528740.46,7920089.68,226.0,4.579646017699115,4.822345132743362,24412.0,18601.0,116144.0,0.00457,194.8
2016-08-19,1210,0.0,0,0,249,19,199,20,89,122,38,23,30,82,49,21,44,6546299.57,26290.359718875505,3.4377510040160644,,,,20.0,259895.27000000002,45.0,3.7555555555555555,6546299.57,5278113.04,188.0,4.585106382978723,4.29031914893617,28446.0,20582.0,92462.0,0.00492,218.6
2016-08-20,969,0.0,0,0,197,24,159,7,78,93,26,13,25,53,41,24,41,5781551.94,29347.979390862947,3.583756345177665,,,,21.0,330992.05,46.0,3.782608695652174,5781551.94,4564247.81,250.0,4.52,4.78848,27262.0,21783.0,149049.0,0.00483,164.7
2016-08-21,950,0.0,0,0,194,22,153,7,78,88,28,7,25,59,42,16,45,6521389.47,33615.409639175254,3.283505154639175,,,,17.0,273394.72,36.0,3.7777777777777777,6521389.47,5328696.02,201.0,4.482587064676617,4.165621890547263,27254.0,22311.0,103705.0,0.00343,127.6
2016-08-22,931,0.0,0,0,173,16,140,12,69,75,29,12,26,42,37,16,40,5219998.72,30173.403005780347,3.398843930635838,,,,16.0,371841.99,46.0,4.260869565217392,5219998.72,4287522.68,175.0,4.628571428571429,3.165714285714286,28141.0,20906.0,121068.0,0.00419,122.1
2016-08-23,883,0.0,0,0,184,16,150,9,72,82,30,14,31,46,41,16,36,4815121.42,26169.138152173913,3.6847826086956523,,,,14.0,194227.45,37.0,4.108108108108108,4815121.42,3868404.84,174.0,4.603448275862069,4.303505747126437,29012.0,22783.0,134510.0,0.00344,298.5
2016-08-24,1171,0.0,0,0,241,16,201,14,109,90,42,20,25,72,56,25,43,6292751.73,26111.003029045645,3.659751037344398,,,,20.0,197509.76,38.0,3.973684210526316,6292751.73,5100249.41,197.0,4.49238578680203,4.465736040609137,28046.0,22781.0,106186.0,0.00364,126.3
2016-08-25,1582,0.0,0,0,328,29,271,13,134,129,65,34,39,93,74,27,61,8794928.73,26813.80710365854,3.350609756097561,,,,14.0,177811.03,49.0,4.1020408163265305,8794928.73,6977759.11,199.0,4.391959798994975,3.534924623115578,30846.0,23195.0,102990.0,0.00573,296.6
2016-08-26,1038,0.0,0,0,215,24,162,14,91,96,28,17,23,61,46,22,46,5680360.34,26420.28065116279,3.4139534883720932,,,,16.0,241195.68,36.0,3.4722222222222223,5680360.34,4488665.83,191.0,4.544502617801047,4.433612565445026,32227.0,22624.0,104810.0,0.00471,196.4
2016-08-27,717,0.0,0,0,155,14,124,10,62,68,25,11,17,40,37,17,33,4561647.77,29429.985612903223,3.509677419354839,,,,15.0,174183.56,38.0,4.2368421052631575,4561647.77,3662367.33,208.0,4.576923076923077,4.926346153846154,29576.0,23100.0,114347.0,0.00322,217.9
2016-08-28,2837,0.0,0,0,567,47,457,35,225,244,98,35,53,163,117,66,133,15158669.18,26734.86627865961,3.578483245149912,,,,15.0,215893.82,42.0,3.9523809523809526,15158669.18,12249721.23,279.0,4.455197132616488,4.203620071684588,30591.0,23449.0,144030.0,0.00448,245.6
2016-08-29,2775,0.0,0,0,525,48,428,23,195,237,93,42,52,163,123,53,92,14043471.1,26749.46876190476,3.499047619047619,,,,10.0,98436.06,45.0,3.7777777777777777,14043471.1,11328872.12,338.0,4.423076923076923,5.231005917159763,27102.0,21683.0,109621.0,0.004,157.4
2016-08-30,2527,32387.95,7,0,498,41,412,23,205,219,74,47,63,148,98,42,100,13779992.35,27670.66736947791,3.5943775100401605,1.0,10.0,1.0,13.0,118877.03,52.0,3.826923076923077,13812380.3,11037531.68,394.0,4.550761421319797,4.534086294416244,27808.0,21416.0,149144.0,0.00414,220.4
2016-08-31,2448,75844.64,19,0,470,37,377,37,193,221,56,53,54,124,111,47,81,12458750.28,26507.979319148933,3.342553191489362,1.0,10.0,1.0,9.0,153169.94999999998,41.0,4.2682926829268295,12534594.92,10091516.93,435.0,4.379310344827586,4.435977011494253,27343.0,21369.0,102717.0,0.00488,254.1
2016-09-01,2511,51023.4,20,0,476,42,390,21,183,202,91,32,58,130,110,39,107,12352521.22,25950.674831932774,3.7752100840336134,1.0,10.0,1.0,11.0,147242.09,45.0,4.088888888888889,12403544.62,10116739.78,430.0,4.6069767441860465,4.544069767441861,21640.0,17149.0,109678.0,0.00364,204.0
2016-09-02,372,162172.91,53,0,89,10,75,3,37,43,9,1,10,23,21,11,23,2201013.4699999997,24730.48842696629,3.303370786516854,1.0,10.0,1.0,14.0,216419.13,40.0,4.075,2363186.38,2197302.32,366.0,4.494535519125683,5.19363387978142,24806.0,19936.0,112082.0,0.00349,108.5
2016-09-03,454,285470.79,98,0,93,11,72,8,32,47,14,7,10,32,17,3,24,2569237.35,27626.20806451613,3.5268817204301075,1.0,10.0,1.0,12.0,178313.24,44.0,4.0,2854708.14,2576390.08,229.0,4.620087336244541,4.326637554585153,19833.0,16155.0,91836.0,0.00376,278.4
2016-09-04,481,291139.39,109,0,106,11,76,11,35,56,15,10,12,37,26,5,16,2620254.31,24719.38028301887,3.169811320754717,1.0,10.0,1.0,11.0,218647.92,44.0,3.772727272727273,2911393.7,2610346.46,183.0,4.245901639344262,4.070928961748634,19186.0,14935.0,103136.0,0.00384,311.9
2016-09-05,705,415793.11,157,0,145,15,114,6,64,64,17,19,14,38,31,14,29,3742137.87,25807.847379310344,3.5517241379310347,1.0,10.0,1.0,9.0,174165.38,40.0,3.95,4157930.98,3683805.93,100.0,4.41,3.4311000000000003,25486.0,19924.0,89356.0,0.00473,269.1
2016-09-06,768,445782.23,171,0,155,17,126,4,69,69,17,11,25,41,35,15,28,4012038.76,25884.121032258063,3.296774193548387,1.0,10.0,1.0,18.0,285167.67,47.0,4.148936170212766,4457820.99,4021959.96,103.0,4.407766990291262,3.2888349514563107,17889.0,12808.0,78449.0,0.0039,105.0
2016-09-07,528,272750.49,114,0,101,13,82,1,40,43,18,8,13,30,25,7,18,2454754.03,24304.49534653465,3.2475247524752477,1.0,10.0,1.0,12.0,157034.78,43.0,4.0,2727504.52,2482230.36,105.0,4.6,3.7504761904761907,23068.0,16975.0,76283.0,0.00485,249.0
2016-09-08,532,295015.7,122,0,114,16,88,4,44,54,16,10,18,28,22,12,24,2655141.03,23290.710789473684,3.807017543859649,1.0,10.0,1.0,22.0,320111.08,41.0,3.7804878048780486,2950156.73,2710099.28,124.0,4.508064516129032,4.697983870967741,21760.0,16332.0,101591.0,0.00347,108.0
2016-09-09,729,408045.56,160,0,150,23,113,6,61,61,28,13,12,47,26,13,39,3672409.96,24482.733066666668,3.12,1.0,10.0,1.0,8.0,60508.06,45.0,4.022222222222222,4080455.52,3550531.35,107.0,4.364485981308412,5.788130841121496,20850.0,16841.0,101356.0,0.00425,184.7
2016-09-10,653,338366.79,150,0,140,17,106,8,53,60,27,13,17,33,30,20,27,3045301.18,21752.151285714288,3.45,1.0,10.0,1.0,18.0,186785.97,40.0,4.15,3383667.97,3081087.79,110.0,4.109090909090909,4.056272727272727,23004.0,16494.0,79664.0,0.00506,187.2
2016-09-11,969,479169.85,214,0,200,21,153,15,75,97,28,19,21,48,46,19,47,4312527.82,21562.6391,3.995,1.0,10.0,1.0,21.0,366809.12,49.0,3.816326530612245,4791697.67,4209772.35,123.0,4.495934959349594,3.324959349593496,20958.0,16065.0,108501.0,0.00368,228.5
2016-09-12,1113,567507.38,257,0,237,22,188,10,87,104,46,25,24,66,47,26,49,5107566.07,21550.911687763713,3.481012658227848,1.0,10.0,1.0,14.0,215029.77,41.0,3.951219512195122,5675073.45,5130706.55,131.0,4.129770992366412,4.672442748091603,20790.0,14729.0,68994.0,0.00502,285.4
2016-09-13,1072,563992.6,230,0,213,20,171,12,89,91,33,19,28,53,46,24,43,5075933.01,23830.671408450704,3.300469483568075,1.0,10.0,1.0,17.0,244721.3,45.0,4.177777777777778,5639925.61,5076124.78,191.0,4.5811518324607325,4.384869109947644,19627.0,14282.0,82026.0,0.00435,291.1
2016-09-14,744,438514.95,160,0,151,15,121,8,68,57,26,16,17,46,29,9,34,3946634.53,26136.65251655629,3.9139072847682117,1.0,10.0,1.0,19.0,204020.27,47.0,4.085106382978723,4385149.48,3911967.05,169.0,4.550295857988166,3.6686982248520708,21671.0,15592.0,109106.0,0.00324,100.9
2016-09-15,684,371451.35000000003,145,0,139,10,111,7,55,55,29,16,15,33,32,10,33,3343062.0,24050.805755395682,3.0863309352517985,1.0,10.0,1.0,4.0,46873.83,49.0,4.040816326530612,3714513.35,3311188.02,163.0,4.319018404907975,4.293742331288343,21936.0,17311.0,112756.0,0.00552,224.3
2016-09-16,754,401860.24,173,0,158,10,133,13,63,75,20,10,17,44,39,10,38,3616742.07,22890.77259493671,3.3987341772151898,1.0,10.0,1.0,18.0,292830.06,32.0,3.78125,4018602.31,3556568.41,154.0,4.4480519480519485,4.163376623376623,19725.0,14698.0,99907.0,0.00323,127.6
2016-09-17,857,443168.05,186,0,172,20,133,7,70,77,25,15,18,45,42,21,31,3988512.04,23189.023488372095,3.633720930232558,1.0,10.0,1.0,17.0,260383.39,58.0,3.7758620689655173,4431680.09,3843688.85,120.0,4.5,3.2965833333333334,21486.0,15561.0,106089.0,0.00519,146.2
2016-09-18,970,494262.13,215,0,193,22,156,9,81,90,22,17,17,63,42,14,40,4448358.5,23048.489637305698,3.4041450777202074,1.0,10.0,1.0,18.0,173397.49,34.0,3.8823529411764706,4942620.63,4382989.7,148.0,4.628378378378378,5.172837837837838,22263.0,15923.0,80501.0,0.00459,123.9
2016-09-19,1109,535087.77,236,0,211,21,172,10,86,93,32,16,31,48,55,17,44,4815789.43,22823.646587677722,3.203791469194313,1.0,10.0,1.0,17.0,147987.99,42.0,3.7857142857142856,5350877.2,4783146.79,155.0,4.529032258064516,4.280645161290322,19562.0,15211.0,102109.0,0.00418,146.7
2016-09-20,970,495011.24,206,0,193,23,153,10,70,92,31,16,16,67,48,18,28,4455101.0,23083.424870466322,3.6580310880829017,1.0,10.0,1.0,15.0,158733.97,43.0,4.046511627906977,4950112.24,4381290.5,172.0,4.656976744186046,4.197034883720931,19759.0,15855.0,95177.0,0.00443,162.9
2016-09-21,848,441585.46,191,0,173,16,138,12,71,78,24,18,12,49,39,20,35,3974269.06,22972.65352601156,3.1734104046242773,1.0,10.0,1.0,12.0,122951.06,35.0,4.057142857142857,4415854.52,4042078.78,189.0,4.375661375661376,6.046137566137566,20826.0,16905.0,92394.0,0.00368,134.3
2016-09-22,671,357038.45,165,0,149,11,123,10,65,61,23,10,17,48,29,15,30,3213345.51,21566.077248322144,3.7114093959731544,1.0,10.0,1.0,14.0,185577.64,49.0,3.7142857142857144,3570383.96,3326231.28,149.0,4.5369127516778525,5.7198657718120804,19679.0,15286.0,69619.0,0.00511,114.9
2016-09-23,740,418828.81,166,0,152,14,122,11,56,73,23,11,15,50,29,18,29,3769458.81,24799.071118421052,3.4539473684210527,1.0,10.0,1.0,20.0,382373.49,41.0,3.707317073170732,4188287.62,3857859.5,145.0,4.358620689655172,4.200206896551724,19211.0,13838.0,79369.0,0.0032,148.8
2016-09-24,718,366905.56,173,0,155,15,125,6,64,72,19,6,25,46,41,13,24,3302149.42,21304.189806451614,3.7419354838709675,1.0,10.0,1.0,19.0,281434.68,39.0,3.5641025641025643,3669054.98,3149906.57,134.0,4.514925373134329,4.296716417910448,19661.0,16063.0,92931.0,0.00529,202.0
2016-09-25,1142,583071.57,239,0,216,16,177,15,86,100,30,17,33,58,50,20,38,5247643.36,24294.645185185185,3.310185185185185,1.0,10.0,1.0,11.0,123571.64,33.0,4.121212121212121,5830714.93,5221915.5,161.0,4.39751552795031,4.543043478260869,19504.0,15832.0,66917.0,0.00339,273.6
2016-09-26,1380,688861.8099999999,306,0,278,28,212,18,111,127,40,24,25,74,68,29,58,6199756.16,22301.281151079136,3.4100719424460433,1.0,10.0,1.0,13.0,128688.46,41.0,3.6341463414634148,6888617.97,6121949.95,173.0,4.46242774566474,4.139768786127168,19551.0,14186.0,67786.0,0.00565,189.0
2016-09-27,1693,848912.34,379,0,342,37,279,8,132,163,47,29,41,95,81,35,61,7640210.82,22339.797719298247,3.3128654970760234,1.0,10.0,1.0,10.0,207280.32,38.0,4.052631578947368,8489123.16,7795904.94,206.0,4.461165048543689,4.615097087378641,20064.0,16348.0,65220.0,0.00405,304.2
2016-09-28,1594,756788.79,347,0,313,25,256,15,131,139,43,21,35,91,72,28,66,6811098.06,21760.696677316293,3.3322683706070286,1.0,10.0,1.0,11.0,149457.97999999998,38.0,3.8157894736842106,7567886.85,6824968.63,257.0,4.416342412451362,4.030739299610896,20824.0,15238.0,110681.0,0.00544,163.1
2016-09-29,1144,537389.07,244,0,227,21,183,12,98,105,24,21,40,61,35,24,46,4895542.64,21566.267136563874,3.859030837004405,1.0,10.0,1.0,12.0,170100.58,30.0,3.7333333333333334,5432931.71,4892504.82,242.0,4.603305785123967,5.172272727272728,18850.0,13877.0,64838.0,0.00431,106.4
2016-09-30,1050,413206.03,202,0,209,20,173,9,88,87,34,17,21,54,48,26,43,4496429.73,21514.017846889954,3.0861244019138754,1.0,10.0,1.0,9.0,185626.45,45.0,3.933333333333333,4909635.76,4205412.15,240.0,4.704166666666667,4.86,19952.0,16032.0,84119.0,0.00522,140.0
2016-10-01,911,286546.67,149,0,179,12,145,11,83,65,31,21,16,59,35,17,31,4080152.36,22794.147262569833,3.1620111731843576,1.0,10.0,1.0,7.0,25843.41,40.0,3.875,4366699.03,3701260.21,213.0,4.582159624413146,4.732159624413145,15690.0,12077.0,66861.0,0.00401,235.6
2016-10-02,415,0.0,0,0,85,9,67,6,35,38,12,11,9,28,16,4,17,2596796.4,30550.54588235294,3.9176470588235293,,,,6.0,57570.91,43.0,4.023255813953488,2596796.4,1974164.43,156.0,4.564102564102564,5.339679487179487,16303.0,12829.0,86204.0,0.0057,178.6
2016-10-03,420,0.0,0,0,89,7,68,8,35,37,17,10,8,23,24,8,16,2548741.44,28637.54426966292,3.797752808988764,,,,6.0,52322.19,36.0,4.111111111111111,2548741.44,2097911.33,123.0,4.308943089430894,4.467560975609756,16160.0,13151.0,84680.0,0.00368,255.4
2016-10-04,545,0.0,0,0,115,8,92,6,54,45,16,11,10,28,27,11,28,3461082.31,30096.36791304348,3.6956521739130435,,,,8.0,59101.44,42.0,3.738095238095238,3461082.31,2850191.25,110.0,4.5,4.8269090909090915,18099.0,14630.0,86359.0,0.00427,270.3
2016-10-05,497,0.0,0,0,105,3,86,7,46,44,15,4,8,40,19,15,19,3424882.78,32617.931238095236,3.2,,,,17.0,180516.61,43.0,3.744186046511628,3424882.78,2746226.47,93.0,4.365591397849462,2.7936559139784944,17094.0,13193.0,84900.0,0.00382,152.1
2016-10-06,470,0.0,0,0,99,8,85,2,33,50,16,5,11,27,25,10,21,2895028.23,29242.709393939393,3.5555555555555554,,,,12.0,254835.06,30.0,3.8666666666666667,2895028.23,2454432.63,80.0,4.425,4.757375,16480.0,12069.0,57200.0,0.0044,200.4
2016-10-07,547,0.0,0,0,106,13,88,2,38,52,16,10,10,25,25,10,26,3222934.9899999998,30405.047075471695,3.6037735849056602,,,,9.0,88231.85,34.0,3.6470588235294117,3222934.99,2477341.55,86.0,4.558139534883721,3.8666279069767437,18947.0,14466.0,88287.0,0.00375,130.4
2016-10-08,511,0.0,0,0,120,14,97,4,52,49,19,11,15,37,21,8,28,3101070.27,25842.25225,3.441666666666667,,,,10.0,197525.84,38.0,3.8421052631578947,3101070.27,2574361.13,115.0,4.4,4.138608695652174,16749.0,13285.0,90179.0,0.00569,119.7
2016-10-09,546,0.0,0,0,106,2,93,6,42,49,15,6,12,32,20,17,19,3313712.48,31261.438490566037,3.5283018867924527,,,,5.0,60709.380000000005,34.0,3.823529411764706,3313712.48,2583489.11,91.0,4.384615384615385,5.119780219780219,13627.0,9848.0,63580.0,0.00504,239.5
2016-10-10,734,0.0,0,0,145,15,110,9,61,70,14,13,6,49,25,21,31,4264616.83,29411.15055172414,3.1310344827586207,,,,8.0,54496.65,33.0,3.878787878787879,4264616.83,3371581.16,96.0,4.3125,3.733333333333333,17553.0,12553.0,69444.0,0.00421,191.3
2016-10-11,788,0.0,0,0,144,11,115,11,56,66,22,7,15,45,31,10,36,4422185.53,30709.621736111112,2.9722222222222223,,,,19.0,281297.52999999997,30.0,4.233333333333333,4422185.53,3581266.99,119.0,4.831932773109243,3.8430252100840336,15134.0,11420.0,51660.0,0.00351,194.3
2016-10-12,828,0.0,0,0,161,15,122,17,64,70,27,13,16,43,39,24,26,4541598.24,28208.684720496894,3.68944099378882,,,,11.0,121740.98999999999,27.0,3.7037037037037037,4541598.24,3524730.02,116.0,4.982758620689655,6.40655172413793,16384.0,12184.0,80295.0,0.00377,315.8
2016-10-13,515,0.0,0,0,107,8,86,6,42,47,18,9,13,28,27,9,21,3317032.06,31000.299626168224,3.121495327102804,,,,13.0,141824.85,21.0,4.095238095238095,3317032.06,2649214.4,133.0,4.7218045112781954,4.331203007518797,16117.0,12753.0,75419.0,0.00541,258.5
2016-10-14,672,0.0,0,0,130,12,105,7,67,47,16,10,25,37,20,13,25,3511630.87,27012.545153846153,3.4846153846153847,,,,12.0,178086.8,21.0,4.142857142857143,3511630.87,2718591.77,123.0,4.739837398373984,3.7039837398373985,15800.0,11450.0,61624.0,0.00469,296.7
2016-10-15,648,0.0,0,0,126,19,98,7,53,51,22,13,9,28,38,10,28,3943248.9699999997,31295.626746031743,3.634920634920635,,,,16.0,232784.27000000002,26.0,3.8461538461538463,3943248.97,3043533.56,117.0,4.632478632478633,4.463247863247863,16332.0,12994.0,52674.0,0.00492,155.9
2016-10-16,677,0.0,0,0,133,9,110,10,54,64,15,14,8,32,32,17,30,4376304.87,32904.54789473685,3.112781954887218,,,,9.0,79880.57,27.0,3.888888888888889,4376304.87,3413503.15,109.0,4.513761467889908,3.226422018348624,16728.0,12769.0,77896.0,0.00462,289.6
2016-10-17,656,0.0,0,0,131,15,103,6,57,66,8,12,13,41,25,10,30,3037287.93,23185.40404580153,3.7404580152671754,,,,9.0,72166.98,29.0,3.8620689655172415,3037287.93,2453991.87,110.0,4.3,4.3817272727272725,16976.0,12404.0,85828.0,0.00457,204.5
2016-10-18,926,0.0,0,0,182,18,141,10,67,86,29,12,27,49,49,16,29,4508859.09,24773.951043956044,3.489010989010989,,,,16.0,120191.04,30.0,4.066666666666666,4508859.09,3657069.31,120.0,4.616666666666666,3.6728333333333336,15801.0,11691.0,84041.0,0.00524,192.0
2016-10-19,709,0.0,0,0,141,13,113,5,66,57,18,10,18,44,28,15,26,4228189.57,29987.16007092199,3.368794326241135,,,,7.0,47522.18,27.0,4.2592592592592595,4228189.57,3396000.86,129.0,4.496124031007752,5.232093023255814,16470.0,12951.0,58118.0,0.00417,318.6
2016-10-20,546,0.0,0,0,115,10,90,12,50,49,16,8,13,26,32,15,21,2846518.0100000002,24752.33052173913,3.634782608695652,,,,5.0,47015.25,25.0,4.04,2846518.01,2260628.69,123.0,4.211382113821138,3.7615447154471546,15730.0,12739.0,76784.0,0.00563,197.5
2016-10-21,608,0.0,0,0,133,11,112,2,48,67,18,12,20,32,30,14,25,3272036.2800000003,24601.776541353385,3.172932330827068,,,,9.0,177852.32,23.0,4.0,3272036.28,2634207.2,138.0,4.833333333333333,5.1828260869565215,18497.0,13104.0,61071.0,0.00398,135.0
2016-10-22,633,0.0,0,0,123,13,96,7,52,52,19,10,17,33,30,18,15,3948044.16,32097.920000000002,3.1463414634146343,,,,9.0,55218.58,18.0,4.111111111111111,3948044.16,3231763.1,111.0,4.405405405405405,4.564504504504504,17596.0,14020.0,78544.0,0.00424,190.1
2016-10-23,572,0.0,0,0,122,9,105,2,54,51,17,14,13,32,28,17,18,3383059.2,27729.993442622952,2.9836065573770494,,,,8.0,118146.32,30.0,3.7666666666666666,3383059.2,2666084.61,102.0,4.862745098039215,4.67843137254902,15290.0,10820.0,78871.0,0.00579,167.0
2016-10-24,774,0.0,0,0,152,10,124,9,55,78,19,14,21,42,38,15,22,4380387.44,28818.338421052635,3.8026315789473686,,,,7.0,189394.05,31.0,3.903225806451613,4380387.44,3526727.23,110.0,4.4,3.462181818181818,16565.0,12863.0,81578.0,0.00426,263.5
2016-10-25,825,0.0,0,0,168,14,140,3,84,62,22,15,26,45,30,12,40,4299274.8,25590.921428571426,3.857142857142857,,,,7.0,107124.51999999999,26.0,4.1923076923076925,4299274.8,3249930.02,134.0,4.492537313432836,4.275746268656717,17226.0,13670.0,66957.0,0.00464,133.5
2016-10-26,790,0.0,0,0,166,21,130,8,66,75,25,12,21,36,38,20,39,4706906.11,28354.856084337353,3.3795180722891565,,,,9.0,65296.25,21.0,3.4761904761904763,4706906.11,3751859.51,139.0,4.302158273381295,4.270359712230216,17265.0,13081.0,64846.0,0.00511,138.8
2016-10-27,794,0.0,0,0,154,22,118,7,58,75,21,9,19,33,45,20,28,4202633.76,27289.82961038961,3.4025974025974026,,,,7.0,83785.09,33.0,4.181818181818182,4202633.76,3430770.86,138.0,4.550724637681159,3.5441304347826086,16121.0,11701.0,83758.0,0.00442,220.9
2016-10-28,1463,0.0,0,0,290,25,227,16,110,121,59,17,35,78,69,35,56,7095459.64,24467.10220689655,3.3344827586206898,,,,12.0,191350.31,25.0,4.0,7095459.64,5821255.79,157.0,4.67515923566879,4.750063694267516,16013.0,12025.0,51729.0,0.00362,191.4
2016-10-29,1443,0.0,0,0,264,16,215,21,112,118,34,23,31,78,56,33,43,7748034.04,29348.61378787879,3.7765151515151514,,,,13.0,136360.35,13.0,4.153846153846154,7748034.04,6291672.94,201.0,4.487562189054726,4.153034825870646,16178.0,12385.0,65228.0,0.004,258.1
2016-10-30,1206,0.0,0,0,224,23,170,14,88,98,38,20,23,71,47,26,37,6231866.09,27820.830758928572,3.25,,,,10.0,152568.13999999998,37.0,4.054054054054054,6231866.09,5021019.4,210.0,4.595238095238095,4.491333333333333,14980.0,10862.0,76509.0,0.00522,260.3
2016-10-31,1186,0.0,0,0,233,19,187,15,79,119,35,18,26,59,50,28,52,6154479.92,26414.076909871244,3.274678111587983,,,,6.0,30752.300000000003,23.0,4.0,6154479.92,4923620.6,216.0,4.550925925925926,4.581712962962963,14528.0,11617.0,48878.0,0.00447,200.6
2016-11-01,1505,0.0,0,0,282,24,234,17,107,129,46,22,29,78,61,25,67,7719179.86,27372.978226950356,3.620567375886525,,,,7.0,62537.75,24.0,3.9583333333333335,7719179.86,6108632.49,212.0,4.528301886792453,4.231179245283019,9921.0,6954.0,37157.0,0.00411,297.2
2016-11-02,285,0.0,0,0,61,3,52,1,25,29,7,7,10,17,9,8,10,2019573.39,33107.760491803274,3.4262295081967213,,,,15.0,251714.56000000003,38.0,3.9473684210526314,2019573.39,1671538.84,184.0,4.548913043478261,4.885978260869565,13377.0,10448.0,62589.0,0.00476,180.1
2016-11-03,399,0.0,0,0,76,6,63,5,30,37,9,9,10,21,17,6,13,2167731.38,28522.78131578947,3.1447368421052633,,,,11.0,91993.82,25.0,4.0,2167731.38,1630172.24,155.0,4.638709677419355,3.725741935483871,13217.0,10821.0,57843.0,0.00364,242.8
2016-11-04,558,0.0,0,0,103,6,88,6,44,45,14,7,17,22,26,10,21,2921457.72,28363.667184466023,4.019417475728155,,,,17.0,178514.0,20.0,4.05,2921457.72,2325634.63,106.0,4.632075471698113,2.6186792452830185,15480.0,12205.0,65097.0,0.00336,152.5
